id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
888340299922627619,Zh Tibia 2 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35668,8.5718,Entire home/apt,80,1,3,2024-05-01,0.27,107,269,3,
888340313344548148,Zh Ulna 2 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35666,8.57191,Entire home/apt,,1,2,2023-06-23,0.16,107,0,0,
888340634386991793,Zh Maxilla 3 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35672,8.57324,Entire home/apt,81,1,0,,,107,90,0,
888340640432401741,Zh Fibula 2 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35749,8.5722,Entire home/apt,80,1,0,,,107,282,0,
888340678306710579,Zh Radius - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35639,8.57387,Entire home/apt,157,1,1,2023-05-24,0.07,107,47,0,
888340807316306636,Zh Ulna 1 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35624,8.5732,Entire home/apt,157,1,5,2024-06-13,1.53,107,23,5,
888341691372485180,Zh Tibia 1 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 7,Hirslanden,47.35764,8.57358,Entire home/apt,157,1,0,,,107,310,0,
888341905942818073,Zh Fibula 1 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35772,8.57245,Entire home/apt,157,1,1,2024-02-24,0.24,107,224,1,
888341946665996589,Zh Clavicula 3 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 8,Weinegg,47.35638,8.57342,Entire home/apt,78,1,1,2023-08-23,0.10,107,108,1,
888473294224490630,Zurich downtown dream,90437848,Lukas,Kreis 4,Langstrasse,47.38026746376389,8.528203926980495,Entire home/apt,248,2,48,2024-06-26,3.54,5,108,42,
889006772248290989,Room for 2 in cozy family house,3092677,Diego,Kreis 9,Altstetten,47.38483,8.49756,Private room,,1,0,,,2,0,0,
889075737863900334,Zh Radius 2 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 7,Hirslanden,47.35769,8.57401,Entire home/apt,75,1,1,2024-06-05,1,107,278,1,
889075777409901421,Zh Radius 1 - Riesbach HITrental Apartments,12886487,Stephanie,Kreis 7,Hirslanden,47.35794,8.57373,Entire home/apt,157,1,0,,,107,77,0,
889889984575318825,"Amazing studio the city center, very sunny (Sun 4)",23561865,Dimi,Kreis 6,Unterstrass,47.38255849999999,8.5442055,Entire home/apt,152,2,15,2024-04-13,1.17,71,3,9,
891141437620891014,Swiss Accommodation auf Zeit,514669571,Swiss,Kreis 4,Langstrasse,47.379182,8.5262475,Private room,115,7,0,,,1,77,0,
892062759127548605,"Helle, schöne und gepflegte Wohnung mit Garten",4340015,Sarah,Kreis 6,Unterstrass,47.3991,8.53876,Entire home/apt,220,14,0,,,1,0,0,
892085265422158341,Suite 505 nel cuore di Zurigo,487565059,Gianluca,Kreis 3,Alt-Wiedikon,47.3682635135187,8.515725389976913,Entire home/apt,141,1,5,2024-06-27,0.44,3,293,5,
892733545069217128,"24.-31. Juli 
min.5 Nächte",372054483,Sidhamo R,Kreis 4,Hard,47.37966,8.5085,Entire home/apt,78,6,2,2024-05-21,0.18,1,21,2,
893155018666068269,Amazing studio/the city center (Sun 5),23561865,Dimi,Kreis 6,Unterstrass,47.38255849999999,8.5442055,Entire home/apt,,2,12,2024-02-01,0.95,71,0,11,
893301398820846781,"cenral, cozy & sunny room",9695062,Michael,Kreis 3,Sihlfeld,47.37814013277627,8.506813537272233,Private room,65,2,0,,,1,84,0,
893410276013989735,Charming apartment in Zürich,98464099,Alysa,Kreis 3,Friesenberg,47.35503,8.51285,Entire home/apt,207,5,3,2024-05-12,0.76,1,72,3,
894281545341145578,Beautiful Loft - Zurich Berninaplatz,4124134,Antranik,Kreis 11,Oerlikon,47.40279,8.55194,Entire home/apt,225,2,0,,,2,28,0,
895493074447184134,1 BDR apartment in Zurich West,90399530,Daniella,Kreis 4,Hard,47.3840999,8.5081704,Entire home/apt,247,3,11,2024-06-13,1.04,13,269,11,
896081005936039487,Letziroom,278277651,Diego,Kreis 4,Hard,47.38616,8.50529,Private room,100,3,15,2024-06-21,1.18,1,65,12,
896279820069865923,Helle ruhige Wohnung in Zürich,350697708,Jade,Kreis 7,Witikon,47.36006,8.58539,Entire home/apt,200,5,1,2023-07-03,0.08,1,279,1,
896384070378949900,Modern roof-top with terrace,513027450,Bnb,Kreis 11,Oerlikon,47.40477,8.54689,Entire home/apt,250,3,5,2023-10-29,0.40,3,157,4,
896906634717740532,Möblierte 3-Zimmerwohnung,6552597,Ludwig,Kreis 11,Affoltern,47.41573751700864,8.507464952153347,Entire home/apt,90,14,1,2023-12-23,0.16,1,45,1,
897011883925294207,suite in safe and good location,347850668,Flo,Kreis 2,Enge,47.36274,8.52644,Entire home/apt,188,4,4,2023-10-03,0.30,1,355,2,
897461866969147294,Zentrumsnahme Industrial Loft,88633229,Marcel,Kreis 6,Unterstrass,47.38545517915196,8.538920693099499,Entire home/apt,177,1,24,2024-06-21,1.84,1,58,21,
898534458183614760,Schönes Zimmer im Zentrum von Zürich,195629786,Florian,Kreis 11,Oerlikon,47.40137,8.54639,Private room,,1,2,2023-10-26,0.15,1,0,1,
898803289581533441,Apt 3A: Central Location: Spacious 2-BR Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,232,1,95,2024-06-26,7.94,16,99,95,
898803294461571982,Apt 1A - City Centre: Charming & New 2-BR Apt,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,245,1,80,2024-06-26,6.67,16,108,80,
898803298900946366,Apt 3B - Downtown Spacious 2-BR Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,223,1,92,2024-06-24,7.60,16,68,92,
899274958075797962,"Beautiful, Cozy & Zen House in Zurich",344772300,Tam,Kreis 6,Unterstrass,47.3987233,8.5408647,Entire home/apt,179,1,0,,,1,215,0,
900444146921410444,Cozy & quiet room (shared flat) in city-center,227434797,Thomas,Kreis 4,Langstrasse,47.37664,8.52362,Private room,112,1,31,2024-06-20,2.40,2,3,29,
900533022509524689,Cozy Riverside Urban Nest,34231157,Nico,Kreis 10,Wipkingen,47.39299681606914,8.524829372763634,Entire home/apt,185,3,13,2024-06-09,1.05,1,339,12,
904070939793011929,Double room in central Zurich with 1 flatmate,9208177,Lorenzo,Kreis 9,Altstetten,47.3872224,8.4767367,Private room,,3,2,2024-01-02,0.32,1,0,2,
904278093953568751,Zimmer in wunderschöner 65qm Dachwohnung,430504977,Jannes Christian,Kreis 9,Altstetten,47.3868663,8.4889944,Private room,1200,1,22,2024-06-02,1.68,1,365,8,
906229718156017287,Ein bijou in Wollishofen,7448846,Fatma,Kreis 2,Wollishofen,47.3412793,8.5306562,Private room,169,2,1,2024-01-05,0.17,1,180,1,
906982322935227808,"Zurich DT (1+1 room, 55 sqm)",34541936,Strahinja,Kreis 4,Hard,47.37843040000001,8.5141005,Entire home/apt,190,1,55,2024-06-22,4.26,12,25,47,
908063042546636259,Schönes Zimmer an bester Lage!,24254398,Salome,Kreis 3,Sihlfeld,47.376699407572325,8.510362543165684,Private room,,2,18,2024-06-23,1.47,1,2,17,
908419132721814287,Little Paradise In Zürich,505991846,Gabriel,Kreis 9,Altstetten,47.38319,8.48443,Entire home/apt,130,3,34,2024-06-14,2.67,6,9,31,
908669225511385777,Camera letto arredata in appartamento condiviso,420033964,Antonio,Kreis 9,Altstetten,47.38331,8.48304,Private room,79,2,2,2023-11-19,0.20,1,348,2,
908694206433403410,Jazz-Band Room in Zurich Oldtown,518761533,Kultur Lokal Rank,Kreis 1,Rathaus,47.375390691148475,8.544024944180299,Entire home/apt,136,2,30,2024-06-25,2.54,1,95,30,
909468834092420641,City Center Downtown Studio ZH Jako,420370006,Kamila,Kreis 4,Langstrasse,47.37656,8.52891,Entire home/apt,167,1,21,2024-06-27,1.64,50,188,18,
909882459159828759,"Blueground | Escher Wyss, storage, nr station",434204093,Blueground,Kreis 5,Escher Wyss,47.391406,8.5101746,Entire home/apt,,30,0,,,132,0,0,
910150946142812125,Room in the city center ofZurich( private room),519104403,Salem,Kreis 7,Hirslanden,47.3606711,8.5633547,Private room,,30,0,,,1,0,0,
912227226993533036,Beautiful Sunny 3-Room Apartment,18670915,Katja,Kreis 10,Wipkingen,47.39863,8.51538,Entire home/apt,158,4,1,2023-07-28,0.09,1,35,1,
912751390402811880,Ruhig und zentral mit Aussicht,233503003,Diana,Kreis 10,Höngg,47.40174,8.50293,Private room,,1,10,2023-07-23,0.80,1,0,5,
913549863056235097,Cozy Studio for Ladies only.,519947777,Laura,Kreis 9,Albisrieden,47.370127898813685,8.489799017999262,Private room,114,3,0,,,1,176,0,
914424410638034221,Lake Side : Stunning .,401181453,Sam,Kreis 8,Mühlebach,47.36474,8.55095,Private room,159,2,0,,,1,364,0,
914565564330377161,Central Downtown Studio with AC Nie,420370006,Kamila,Kreis 1,Hochschulen,47.37669134657771,8.54342915598765,Entire home/apt,231,1,73,2024-06-16,5.95,50,179,72,
914581380782325706,Cozy 2 room Huge Apartment in Zurich Downtown,420370006,Kamila,Kreis 1,Hochschulen,47.36740053030699,8.54618949607456,Entire home/apt,,1,4,2024-02-29,0.34,50,0,4,
915109104814118914,Penthouse 200m2 mit Terrasse 200 m2,70707568,Madeleine,Kreis 11,Seebach,47.41439,8.54274,Entire home/apt,299,1,2,2024-05-26,0.16,2,342,2,
915199775832888633,Luxury flat close to the lake,520354208,Isabelle,Kreis 2,Wollishofen,47.34724796002381,8.530226153924504,Entire home/apt,,4,2,2023-08-09,0.17,1,7,2,
915811845405141012,Streetparade and u in the Middle,520482355,Andreas,Kreis 10,Wipkingen,47.39257268465493,8.526531955614658,Private room,84,3,1,2023-09-01,0.10,1,55,1,
916679701844054459,3-Zimmer-Wohnung mit Garten,21198955,Patricia,Kreis 10,Wipkingen,47.38731,8.53352,Entire home/apt,,75,2,2023-08-14,0.17,1,0,2,
917219306316865577,"Lovely Room, Central Green Oasis",60024795,Tamara,Kreis 3,Alt-Wiedikon,47.367418032841314,8.507751320077258,Private room,,1,12,2023-09-22,0.98,2,141,11,
917237717257474918,Apt 2A - RARE FIND: City Centre 2-BR Apt,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,215,1,89,2024-06-25,7.48,16,78,89,
917243256870580397,Apt 2B: Central Location: Spacious 2-BR Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,237,1,103,2024-06-26,8.54,16,84,103,
917861021749645073,Central Zürich - NEW apartment,520991329,Gloria,Kreis 7,Hottingen,47.365563192311924,8.560439136125556,Entire home/apt,155,4,11,2024-06-16,1.31,1,226,11,
918213971431815706,Comfortable apartment in Zurich,430794442,Gianluca,Kreis 4,Hard,47.38057387706075,8.508679024902646,Entire home/apt,102,5,1,2023-08-12,0.09,1,18,1,
918586022096296699,Stylish Garden-Gem by Lake: Pet-Friendly & Central,64908359,Noëlle,Kreis 8,Mühlebach,47.35658187892792,8.557837591943871,Entire home/apt,484,1,16,2024-06-08,1.42,1,92,16,
919687481995644072,Casa de Zürich (City),394925715,David,Kreis 9,Altstetten,47.3855704,8.4928458,Private room,225,1,4,2023-07-10,0.33,1,87,4,
919979992633903069,"Blueground | Wiedikon, w/d & storage room, nr tram",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3694273,8.516073,Entire home/apt,174,30,2,2024-06-23,0.18,132,275,2,
920007847395333608,Zürich City Room for rent,2751973,Phonthip,Kreis 4,Werd,47.3727876,8.5274856,Private room,,1,0,,,1,0,0,
920105649817396195,"Fantastic 2 BD flat: quite, sunny, central (Duke1)",23561865,Dimi,Kreis 7,Fluntern,47.3794812,8.5569459,Entire home/apt,252,2,30,2024-05-03,2.45,71,16,29,
921019292686739301,Heart of Zurich: Prime Location Apartment,1229459,Swissstay,Kreis 8,Weinegg,47.36037490333637,8.559623732817236,Entire home/apt,134,2,10,2024-06-27,0.86,80,76,10,
921023784682910298,"Central city, beautiful room",135958025,Chris,Kreis 8,Mühlebach,47.35923433744407,8.554507013273557,Private room,102,1,20,2024-06-07,1.63,5,362,19,
921084220429937150,"72 sqm , 2 bedroom 1 living room",34541936,Strahinja,Kreis 4,Hard,47.379507726281396,8.514588020860632,Entire home/apt,326,1,33,2024-06-23,2.71,12,46,33,
922114851778345926,Όμορφο ήσυχο στούντιο διαμέρισμα με κήπο!,505061660,Konstantinos,Kreis 11,Oerlikon,47.40681116474043,8.556550182402134,Entire home/apt,,200,1,2023-09-17,0.10,1,179,1,
922186719343225442,Studio apartment,402866222,Joseph,Kreis 4,Langstrasse,47.3744101404194,8.530763935283641,Entire home/apt,126,1,77,2024-06-03,6.29,1,7,76,
922209694349397369,"Big studio city center, quite (Marble 5)",23561865,Dimi,Kreis 7,Hirslanden,47.3601469,8.5668119,Entire home/apt,,2,3,2024-05-27,2.09,71,0,3,
922242417175016272,Zimmer in 5er WG an der Limmat,84249087,Ines,Kreis 10,Höngg,47.40544094587398,8.478543981124204,Private room,68,21,0,,,1,88,0,
922473809851293140,Cozy room – 5min to Taylor Swift,1964218,Vanessa,Kreis 3,Sihlfeld,47.37616575292262,8.509415865451313,Private room,,1,0,,,1,364,0,
922508907322236967,Three level attic flat,4557490,Sveta,Kreis 4,Werd,47.37116277239563,8.528198033991504,Entire home/apt,,7,0,,,1,0,0,
922558773455165996,"Central, bright flat at Hardbrucke, Zurich",9398217,Olga,Kreis 5,Escher Wyss,47.38792,8.51483,Entire home/apt,143,10,1,2024-04-30,0.49,1,40,1,
923276588611233820,Modern flat in a residential area in Altstetten,43594158,Krishna,Kreis 9,Altstetten,47.38483669683909,8.479074931912207,Entire home/apt,120,7,2,2024-06-12,0.17,1,47,2,
923299937789589999,"Modern, central w. private bath",9733691,Cristina,Kreis 4,Langstrasse,47.37891073305514,8.531719632446766,Private room,70,7,0,,,1,23,0,
923655003938867156,Central green apartment,20666807,Tobi,Kreis 6,Oberstrass,47.38164387593021,8.55054800841402,Private room,161,3,0,,,1,175,0,
923877730801010685,Traumwohnung mit Sonnenbalkonen,25574800,Olga,Kreis 7,Hottingen,47.370527602102406,8.557310259076715,Entire home/apt,242,2,7,2024-06-23,0.65,1,89,7,
924295993691767653,Neubauwohnung im ruhigen Kreis 2,522317796,Liana,Kreis 2,Enge,47.3527534,8.5274179,Entire home/apt,130,7,4,2024-05-18,0.35,1,20,4,
924313237314090102,Central & super comfortable,10205416,Karina,Kreis 6,Oberstrass,47.38212082329378,8.549229167677346,Private room,94,14,3,2024-01-27,0.32,1,57,3,
925190454331982549,Private Room in Zürich,6064164,Mark,Kreis 7,Hottingen,47.36555416952011,8.560222797095776,Private room,183,2,12,2023-12-17,0.99,2,335,12,
925369942049702239,cozy & quiet 2 bedroom flat in city-center,227434797,Thomas,Kreis 4,Langstrasse,47.37706973858468,8.524648562566155,Entire home/apt,257,2,9,2024-06-03,0.81,2,13,9,
925759985991256258,Bright Cozy Apartment in Zürich,133546595,Silvia,Kreis 12,Hirzenbach,47.40127109949549,8.591498304575918,Entire home/apt,,2,3,2023-12-31,0.29,1,0,3,
925814836243591119,Historic city oasis with large garden,14392116,Muriel,Kreis 11,Oerlikon,47.40428173151282,8.546054061509807,Entire home/apt,346,2,25,2024-06-27,2.33,1,136,25,
926007222110142195,AU3 Gemütliche 3-Zimmer Wohnung,2271733,Jörg,Kreis 2,Enge,47.3594,8.52378,Entire home/apt,136,3,10,2024-06-22,0.85,5,37,10,
926016102612625456,"AU4 Gemütliche, zentrale 3 Zimmer Wohnung",2271733,Jörg,Kreis 3,Alt-Wiedikon,47.35968181002262,8.521890227868509,Entire home/apt,124,3,9,2024-06-06,0.78,5,56,9,
926530118895050180,Cozy apartment in Enge,14238589,Patricia,Kreis 2,Enge,47.358190868616724,8.524371561548518,Private room,167,3,0,,,1,132,0,
926582684685406879,Zentrale Wohnung in Oerlikon,523213167,Jaqueline,Kreis 11,Oerlikon,47.4086304,8.5431008,Entire home/apt,105,3,45,2024-06-12,3.98,1,20,45,
926633762770079091,Zurich Chic: Cozy Posh Pad,1229459,Swissstay,Kreis 7,Hirslanden,47.360967619469406,8.56107598730083,Entire home/apt,109,2,6,2024-04-09,0.59,80,53,6,
926636192228338634,Wohnung in Zürich (Kreis 9),468744416,Laura,Kreis 9,Altstetten,47.3896465,8.477922,Entire home/apt,111,1,8,2024-06-10,0.87,1,66,8,
926894212969592164,Room in Zurich.,291734039,Turan,Kreis 9,Albisrieden,47.3795768034485,8.494491551118386,Private room,65,1,46,2024-06-28,3.84,1,226,46,
927094881257317705,Apt 5A: Downtown 2-BR Loft Apartment,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,249,1,70,2024-06-26,5.85,16,79,70,
927099274455108509,Apt 1B - In the heart of Zurich - Chic 2-BR Apt,15038541,Cher.,Kreis 4,Werd,47.3739935,8.5215063,Entire home/apt,257,1,69,2024-06-23,5.77,16,92,69,
927146459658203270,Cute central home,250969346,Erik,Kreis 3,Alt-Wiedikon,47.367112658539504,8.511090486056192,Entire home/apt,90,2,5,2024-06-07,0.44,1,22,5,
927229037901012266,Am Oeschbrig 12,476193294,Chi,Kreis 7,Witikon,47.35711,8.60107,Private room,300,1,0,,,1,89,0,
927348972041408988,Park 'n' Stay Apartments in Zurich,1229459,Swissstay,Kreis 8,Weinegg,47.3595299063623,8.56061858606292,Entire home/apt,137,2,29,2024-06-22,2.60,80,53,29,
927404410416837780,"Blueground | Oerlikon, storage & w/d, nr market",434204093,Blueground,Kreis 11,Seebach,47.41578,8.55538,Entire home/apt,175,30,0,,,132,318,0,
928310562242923569,Bright room in Zürich.,346143544,Lia,Kreis 11,Affoltern,47.42678715518426,8.507286466857202,Private room,56,2,6,2023-08-20,0.51,1,64,6,
928335781897560021,City Apartment in Zurich,118162879,Fabian,Kreis 8,Weinegg,47.35374312504821,8.575861120907485,Entire home/apt,129,4,2,2023-09-28,0.20,1,218,2,
928343155399880578,City Home Zurich,394644638,Marco,Kreis 11,Oerlikon,47.4063606,8.5511227,Entire home/apt,,1,29,2023-12-25,2.49,5,0,29,
929157948055650565,Lovely and quiet room,7383454,Geoffray,Kreis 10,Höngg,47.40356,8.50052,Private room,104,2,4,2024-06-10,0.37,1,362,4,
929395123816126361,Cozy Studio Apartment 11 in Center of Zurich,376125413,Wunderstay,Kreis 1,Rathaus,47.37479,8.54431,Entire home/apt,122,1,39,2024-06-15,3.97,2,122,39,
929430258063594554,Cozy Studio Apartment 12 in Center of Zurich,376125413,Wunderstay,Kreis 1,Rathaus,47.37438244391804,8.543723420098877,Entire home/apt,133,1,16,2024-05-26,1.46,2,99,16,
929488147325173544,"Blueground | Leimbach, storage & w/d nr market",434204093,Blueground,Kreis 2,Leimbach,47.3258301,8.5183702,Entire home/apt,133,30,0,,,132,352,0,
929489135547185647,Private Designer Apartment,6064164,Mark,Kreis 7,Hottingen,47.3653875,8.560436,Entire home/apt,328,1,19,2024-06-27,1.68,2,330,19,
929506279879900296,Schöne Wohnung am Zürichberg,2719417,Juliette,Kreis 7,Hirslanden,47.35986868325898,8.570662880361095,Entire home/apt,,3,0,,,1,6,0,
930252136257555771,Studio,523645217,Sorell Hotel,Kreis 6,Oberstrass,47.387357829067795,8.554517736814374,Entire home/apt,308,1,0,,,3,342,0,
930253262633571352,Grand Studio,523645217,Sorell Hotel,Kreis 6,Oberstrass,47.387783907312105,8.553995521090139,Entire home/apt,408,1,0,,,3,324,0,
930254063780356112,Spa Suite,523645217,Sorell Hotel,Kreis 6,Oberstrass,47.38847183862225,8.554264718678585,Entire home/apt,520,1,0,,,3,338,0,
930310946124713755,Spacious and basic 4.5 flat Gib5123,123896618,Sharedlock,Kreis 10,Höngg,47.41144030629667,8.481928295325174,Entire home/apt,122,30,0,,,17,0,0,
930341889164709344,Cozy Studio in prime location,110908190,Jair,Kreis 7,Hirslanden,47.36193183483189,8.562541719151406,Entire home/apt,166,2,8,2024-06-20,0.75,1,61,8,
930425975482624633,Central Apartment with balcony,1229459,Swissstay,Kreis 8,Weinegg,47.36147866782469,8.55964828693064,Entire home/apt,128,2,4,2024-03-18,0.41,80,58,4,
930896691771937152,Charming furnished flat near university,2756864,Jennifer,Kreis 6,Unterstrass,47.399230105588124,8.538556152583531,Entire home/apt,120,90,0,,,2,240,0,
930993836253692819,Premier Zurich Residence: Stunning Elegance,380825094,Alexandros,Kreis 6,Unterstrass,47.39875,8.53647,Entire home/apt,345,2,13,2024-05-31,1.17,2,15,13,
931016599689763225,"Stylische, helle Wohnung zentral",25157573,Andrea,Kreis 10,Wipkingen,47.39523679986957,8.521561850332766,Entire home/apt,130,2,2,2024-06-09,0.76,1,37,2,
931032967434000194,Room with balcony in small house,197687141,Paul,Kreis 7,Hirslanden,47.36172326021779,8.564693368971348,Private room,95,1,6,2024-04-14,0.59,1,59,6,
931754496616036461,Appartamento a Zurigo,144847137,Gabriele,Kreis 6,Oberstrass,47.3838903,8.550337899999999,Entire home/apt,70,2,2,2024-03-30,0.19,1,61,2,
932252992023662808,Citycentre apartment with private rooftop terrace!,89478686,Kelly And Maarten,Kreis 6,Unterstrass,47.3885434,8.5393527,Entire home/apt,,13,2,2024-01-03,0.28,1,11,2,
932581826086859761,Luxury Home at lake & in the heart of Zurich-City,90565288,Chris,Kreis 2,Enge,47.36533232276971,8.535232453133238,Entire home/apt,,90,0,,,2,67,0,
932988738885937859,2 BR - Kingsize Bett - Garten - Parken - Küche,394944268,Robin,Kreis 2,Wollishofen,47.3468343,8.5262997,Entire home/apt,280,1,36,2024-06-23,3.35,1,209,36,
932996159122392163,Casa con jardín céntrica,396070249,Alexandre,Kreis 9,Altstetten,47.39425533036042,8.467460066376072,Private room,,1,5,2024-06-09,0.46,1,0,5,
933228372287048208,"2 Room Large Downtown Flat, Zurich City Center J",420370006,Kamila,Kreis 3,Sihlfeld,47.37434669205449,8.51891255934111,Entire home/apt,,1,17,2023-10-17,1.47,50,0,17,
933784310902492792,Loft in the center of Zurich,322266523,Krone,Kreis 8,Seefeld,47.3620639,8.548374599999999,Entire home/apt,,1,7,2024-05-05,0.83,10,0,7,
933946244971350863,"Unique, round apartment in Zürich",83792836,Anna,Kreis 3,Sihlfeld,47.37313568326965,8.515891329271719,Entire home/apt,253,3,11,2024-06-15,0.98,1,174,11,
934064054528080186,Zurich City Center 3BDR  (lake 15 min + parking),541785,Jana,Kreis 7,Fluntern,47.37388,8.55773,Entire home/apt,552,5,0,,,2,30,0,
935196579882766506,Lovely attic in trend area!,399187571,Holger,Kreis 8,Mühlebach,47.356359094469134,8.558768798046463,Entire home/apt,135,20,3,2024-03-10,0.27,1,353,3,
936967548552603320,amassing house in the centre,135958025,Chris,Kreis 8,Mühlebach,47.35987355231597,8.55645851348546,Private room,93,1,6,2024-06-03,0.52,5,364,6,
937575075386386458,"Urban, modern, im Grünen",83233956,Ariana,Kreis 6,Unterstrass,47.40085259307705,8.532059267163277,Entire home/apt,,2,26,2024-02-28,2.36,1,0,26,
938068589364582436,Cozy and best location in town!,40984518,Sergio,Kreis 11,Oerlikon,47.411525103742974,8.54456868191116,Private room,100,1,20,2024-06-28,1.92,1,25,20,
938815084040238480,"Cosy, entire attic apartment, central Zurich",1684764,Stefano,Kreis 4,Hard,47.37899577662734,8.511585935448908,Entire home/apt,72,1,9,2024-06-16,0.85,1,8,9,
938840431076486177,numa I Design Studio in the heart of Zürich,526637362,Numa Turi,Kreis 4,Langstrasse,47.3804858,8.5257857,Entire home/apt,278,1,4,2024-06-11,0.40,3,330,4,
939120875582663992,Quiet apartment in Oerlikon,15479336,Alvaro,Kreis 12,Saatlen,47.4065552,8.5624757,Entire home/apt,693,3,7,2024-06-23,0.74,1,67,7,
939666088772222280,Art & Hills,263725682,Daniela,Kreis 10,Höngg,47.4020380955385,8.499769158661366,Private room,69,1,50,2024-06-20,4.57,1,5,50,
939681218826028781,City center Flat in Zurich Downtown with Balcony B,420370006,Kamila,Kreis 4,Langstrasse,47.37491,8.52986,Entire home/apt,204,1,83,2024-06-24,7.41,50,189,83,
941100401087241394,New cozy 2 room flat in Center - Zurich Old Town W,420370006,Kamila,Kreis 1,Rathaus,47.367762101580304,8.54501204248171,Entire home/apt,250,1,5,2024-03-05,0.47,50,19,5,
941938190211119624,"Zimmer inkl. Bad, zentral & modern",3796485,Isabelle,Kreis 12,Hirzenbach,47.405231850425345,8.591165695616759,Private room,93,2,8,2024-06-15,0.81,1,259,8,
941938404056199881,Loft Apartment Zurich Old Town,240244748,Mary,Kreis 1,Rathaus,47.37581995594521,8.54325343896218,Entire home/apt,135,5,14,2024-06-14,1.41,1,73,14,
942043391748309579,Cool Room in Altstetten,483169097,Monica,Kreis 9,Altstetten,47.39178,8.47519,Private room,66,1,5,2024-06-11,0.47,1,51,5,
942071066334101481,Wunderschöne Wohnung in Zürich,177486506,Yada,Kreis 10,Höngg,47.40163891283019,8.49653812734274,Entire home/apt,149,7,3,2024-04-26,1.01,1,15,3,
942503910122362662,"Blueground | Wiedikon, storage & w/d, nr market",434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3606487,8.520587299999999,Entire home/apt,219,30,3,2024-04-10,0.40,132,338,3,
942505918341304650,"Blueground | Oerlikon, storage & w/d, nr market",434204093,Blueground,Kreis 11,Seebach,47.41578,8.55538,Entire home/apt,206,30,0,,,132,333,0,
